a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag
0.1,4.0,7.0,7.0,3.0,14.0,2.2958760309915158e-18,0.3846179221884142,1.0739654730342665,-9.585667125263976,0.0,7.270405600875975,0.0
0.1,4.0,7.0,7.0,3.0,14.0,1.3484890735456938,2.4346920294474926e-24,0.6103379753988306,22.173286224754346,0.0,-11.858045617591765,0.0
0.1,4.0,7.0,7.0,3.0,14.0,-2.3109088572770625e-26,-1.5364816073428034,2.1803878648513626,-57.40576664145499,0.0,51.90505524472549,0.0
0.1,4.0,7.0,7.0,3.0,14.0,1.853013119419371,0.9327856343702348,0.6992607439708176,75.80273961958463,0.0,11.444263340480322,0.0
0.1,4.0,7.0,7.0,5.0,4.0,3.4688109486268195e-32,5.01842069009761e-22,1.0,-6.999999995555555,0.0,-6.1199998687999955,0.0
0.1,4.0,7.0,7.0,5.0,4.0,-1.4874421032582022e-25,0.29349050124365555,1.1507391800604414,-10.14972143079177,0.0,8.707517234741006,0.0
0.1,4.0,7.0,7.0,5.0,4.0,8.674087321869542e-24,-0.6608940977061828,1.7643667646700216,-26.2548324631336,0.0,29.09052093821128,0.0
0.1,4.0,7.0,7.0,5.0,6.0,-9.262056181513138e-32,4.940873769848212e-22,1.0,-6.999999995555553,0.0,-6.119999868799996,0.0
0.1,4.0,7.0,7.0,5.0,6.0,1.065086319335088e-20,0.32597713521502664,1.1239712747968285,-9.929168348754619,0.0,8.178344658205631,0.0
0.1,4.0,7.0,7.0,5.0,6.0,1.0254211882489161,3.3559022364751647e-25,0.1237594889084841,7.587176263123831,0.0,-13.79088656498504,0.0
0.1,4.0,7.0,7.0,5.0,6.0,3.5722489455570074e-22,-0.8628261640089459,1.8685471541814578,-32.04875233798249,0.0,34.12151611612276,0.0
0.1,4.0,7.0,7.0,5.0,8.0,-1.3977728093989368e-31,4.902446209453234e-22,1.0,-6.999999995555555,0.0,-6.119999868799998,0.0
0.1,4.0,7.0,7.0,5.0,8.0,-4.746496549535582e-23,0.34765021224870596,1.105753086316999,-9.794025259035084,0.0,7.835401506793127,0.0
0.1,4.0,7.0,7.0,5.0,8.0,1.0930638721939314,9.486034401778383e-20,0.2532571070652554,11.51180136324107,0.0,-13.555169318081301,0.0
0.1,4.0,7.0,7.0,5.0,8.0,-1.9699493696057886e-20,-1.0466728820401574,1.958583606748468,-38.04860473474452,0.0,38.83670242607078,0.0
0.1,4.0,7.0,7.0,5.0,10.0,-1.62913454792326e-31,4.8794989714723875e-22,1.0,-6.999999995555556,0.0,-6.119999868799998,0.0
0.1,4.0,7.0,7.0,5.0,10.0,-1.124411174296274e-24,0.3633133993182768,1.0923976382869411,-9.702333715489106,0.0,7.592850880054296,0.0
0.1,4.0,7.0,7.0,5.0,10.0,1.1498584598106765,2.334986280499601e-22,0.3389127612009095,14.12739215516119,0.0,-13.294375964288879,0.0
0.1,4.0,7.0,7.0,5.0,10.0,1.9399991773189544,1.2030690403105264,0.1313641770284738,75.73663483221492,0.0,12.110139568044296,0.0
0.1,4.0,7.0,7.0,5.0,10.0,-4.067730442893037e-27,-1.2183580519353374,2.0390774399009692,-44.27538825950134,0.0,43.34040283546918,0.0
0.1,4.0,7.0,7.0,5.0,12.0,-1.7620608597074654e-31,4.864247197839717e-22,1.0,-6.999999995555556,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,5.0,12.0,-3.2528420581803896e-26,0.37522575580210216,1.082130047893401,-9.635956518524361,0.0,7.4114731367401525,0.0
0.1,4.0,7.0,7.0,5.0,12.0,1.196045165030683,-5.710008024842814e-23,0.40394831800280273,16.098855142220703,0.0,-13.036367950705966,0.0
0.1,4.0,7.0,7.0,5.0,12.0,1.929080117585661,1.1751848959549296,0.2550555231202213,80.72311765123884,0.0,11.710036187803746,0.0
0.1,4.0,7.0,7.0,5.0,12.0,9.422588841001999e-23,-1.3809945916235795,2.1125018695545865,-50.72968179225328,0.0,47.685891829523214,0.0
0.1,4.0,7.0,7.0,5.0,14.0,-1.8467383005655593e-31,4.853375400833887e-22,1.0,-6.999999995555556,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,5.0,14.0,2.2502051404751728e-18,0.3846179221884143,1.0739654730342665,-9.585667125263978,0.0,7.270405600875979,0.0
0.1,4.0,7.0,7.0,5.0,14.0,1.234086240435221,-9.498436145639956e-25,0.4560825539887363,17.662892597751263,0.0,-12.790917744565112,0.0
0.1,4.0,7.0,7.0,5.0,14.0,1.917706357198626,1.1449929259251785,0.3420766600521994,81.42299403422882,0.0,11.385647089514006,0.0
0.1,4.0,7.0,7.0,7.0,4.0,-4.525046695580783e-31,4.7968301351375705e-22,1.0,-6.9999999955555525,0.0,-6.1199998687999955,0.0
0.1,4.0,7.0,7.0,7.0,4.0,-1.4778421590797283e-25,0.2934905012436555,1.1507391800604412,-10.149721430791763,0.0,8.707517286875389,0.0
0.1,4.0,7.0,7.0,7.0,4.0,-7.051514233015499e-26,-0.6608940977061829,1.7643667646700218,-26.254832463133603,0.0,29.090521173008035,0.0
0.1,4.0,7.0,7.0,7.0,6.0,-3.7890640401580644e-31,4.794061201805809e-22,1.0,-6.999999995555553,0.0,-6.119999868799996,0.0
0.1,4.0,7.0,7.0,7.0,6.0,1.0520257513859866e-20,0.3259771352150266,1.1239712747968285,-9.92916834875462,0.0,8.178344716110802,0.0
0.1,4.0,7.0,7.0,7.0,6.0,2.2041414878018833e-22,-0.8628261640089457,1.8685471541814573,-32.04875233798249,0.0,34.121516729197616,0.0
0.1,4.0,7.0,7.0,7.0,8.0,-3.403499071901912e-31,4.79267829708452e-22,1.0,-6.999999995555555,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,7.0,8.0,-4.714530643478578e-23,0.3476502122487058,1.1057530863169989,-9.794025259035083,0.0,7.835401506793119,0.0
0.1,4.0,7.0,7.0,7.0,8.0,1.0159071142196858,4.1694095291209724e-26,0.09694114336810145,6.791202464792756,0.0,-13.817946547751802,0.0
0.1,4.0,7.0,7.0,7.0,8.0,-2.922891370329419e-25,-1.0466728820401572,1.9585836067484677,-38.04860473474451,0.0,38.83670205421785,0.0
0.1,4.0,7.0,7.0,7.0,10.0,-3.1665984039965143e-31,4.791848636293281e-22,1.0,-6.999999995555556,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,7.0,10.0,-1.1129529696479388e-24,0.36331339931827694,1.0923976382869411,-9.702333715489107,0.0,7.592851009129154,0.0
0.1,4.0,7.0,7.0,7.0,10.0,1.0650292175238611,1.5110886230441773e-22,0.20599893607435849,10.06963289963785,0.0,-13.662323490446447,0.0
0.1,4.0,7.0,7.0,7.0,10.0,-1.2975764770701445e-23,-1.218358051935337,2.0390774399009683,-44.27538825950132,0.0,43.340403701164604,0.0
0.1,4.0,7.0,7.0,7.0,12.0,-3.006336206182807e-31,4.7912955816898485e-22,1.0,-6.999999995555556,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,7.0,12.0,-3.206680136678152e-26,0.375225755802102,1.0821300478934008,-9.63595651852436,0.0,7.411473070086661,0.0
0.1,4.0,7.0,7.0,7.0,12.0,1.1105140853266475,4.2293471652922253e-26,0.2806091053364863,12.347921872015068,0.0,-13.481408313760369,0.0
0.1,4.0,7.0,7.0,7.0,12.0,-1.8606960729129418e-17,-1.380994591623579,2.1125018695545856,-50.72968179225324,0.0,47.68589232015103,0.0
0.1,4.0,7.0,7.0,7.0,14.0,-2.890686369971507e-31,4.790900993465057e-22,1.0,-6.999999995555556,0.0,-6.119999868799999,0.0
0.1,4.0,7.0,7.0,7.0,14.0,2.2048337410393622e-18,0.38461792218841434,1.0739654730342665,-9.585667125263978,0.0,7.27040566919785,0.0
0.1,4.0,7.0,7.0,7.0,14.0,1.1498584598106765,2.3222999771940177e-22,0.33891276120090963,14.127392167927182,0.0,-13.294375964288877,0.0
0.1,4.0,7.0,9.0,0.5,4.0,3.0762126685312792e-30,1.682462323621361e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,0.5,4.0,-4.8578370087871995e-25,0.19353299952028302,1.0842737992824651,-8.612338022080484,0.0,5.8286847865116735,0.0
0.1,4.0,7.0,9.0,0.5,4.0,1.4438226733660746,9.432326932443532e-27,0.7394220109842552,25.784698994797797,0.0,-9.741917370821204,0.0
0.1,4.0,7.0,9.0,0.5,4.0,2.2608937292829023,-0.7820902563168673,1.7372915734191685,174.47081387242073,0.0,37.53953187050929,0.0
0.1,4.0,7.0,9.0,0.5,4.0,1.7428325256107529,0.43121855034822115,1.0387030843291036,60.346823992462205,0.0,13.657038121296692,0.0
0.1,4.0,7.0,9.0,0.5,6.0,1.3678409616450787e-30,1.556641962733839e-20,1.0,-6.999999995555556,0.0,-4.119999868799995,0.0
0.1,4.0,7.0,9.0,0.5,6.0,-1.7522529523797976e-28,0.2153075273989954,1.0695359970320037,-8.481122664630972,0.0,5.50220012060571,0.0
0.1,4.0,7.0,9.0,0.5,6.0,1.4975476338252458,2.0044807295815728e-22,0.8131125903687006,27.771995952762815,0.0,-8.829191304781052,0.0
0.1,4.0,7.0,9.0,0.5,6.0,1.742448163968384,0.437566251771046,1.034185870023711,53.53750858770918,0.0,11.847435152926892,0.0
0.1,4.0,7.0,9.0,0.5,8.0,7.447565452572557e-31,1.4964671278177616e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,0.5,8.0,5.972405581346249e-22,0.22996952237441382,1.0594967288737556,-8.39822795309468,0.0,5.286517579695936,0.0
0.1,4.0,7.0,9.0,0.5,8.0,1.52724530443352,1.0853888777808983e-20,0.8542201112553603,28.855994970343087,0.0,-8.27880576527845,0.0
0.1,4.0,7.0,9.0,0.5,8.0,1.7421727613004183,0.44254714604483814,1.030631102892915,50.359235857408294,0.0,10.696925670167166,0.0
0.1,4.0,7.0,9.0,0.5,10.0,4.369847587034937e-31,1.461216268636253e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,0.5,10.0,-1.2605012767022053e-23,0.24065193207714453,1.0521220171712162,-8.340599630325928,0.0,5.131547658068959,0.0
0.1,4.0,7.0,9.0,0.5,10.0,1.5461066859150103,-7.443739397135772e-28,0.8804777057884452,29.538996645188696,0.0,-7.9117609096166515,0.0
0.1,4.0,7.0,9.0,0.5,10.0,1.7419673748869042,0.44656583836288216,1.0277564264349508,48.53992520969622,0.0,9.908621352033078,0.0
0.1,4.0,7.0,9.0,0.5,12.0,2.575415023499047e-31,1.438066924491489e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,0.5,12.0,-2.6300638357286638e-24,0.24883355495125048,1.0464386035522577,-8.29803962365845,0.0,5.0141217952949,0.0
0.1,4.0,7.0,9.0,0.5,12.0,1.5591527006440342,1.497167729772987e-26,0.8987101190031006,30.008890349162535,0.0,-7.649789253317825,0.0
0.1,4.0,7.0,9.0,0.5,12.0,1.7418093150726885,0.4498797946474396,1.0253813851376006,47.3674098531518,0.0,9.336684579598312,0.0
0.1,4.0,7.0,9.0,0.5,14.0,1.4141972866663661e-31,1.421702193077119e-20,1.0,-6.999999995555556,0.0,-4.119999868799998,0.0
0.1,4.0,7.0,9.0,0.5,14.0,-5.432159302224305e-25,0.2553238503809403,1.0419080297971528,-8.265250938265673,0.0,4.921764328878619,0.0
0.1,4.0,7.0,9.0,0.5,14.0,1.5687153748237848,1.6703382407236503e-25,0.9121118597425526,30.351992226980354,0.0,-7.453509732787148,0.0
0.1,4.0,7.0,9.0,0.5,14.0,1.7416845489518382,0.45266126417090435,1.0233848176213163,46.55095240388076,0.0,8.90333872740721,0.0
0.1,4.0,7.0,9.0,1.0,4.0,2.9075260318436467e-30,1.6601267810081976e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,1.0,4.0,-4.854407436001751e-25,0.1935329995202831,1.0842737992824654,-8.61233802208049,0.0,5.828684683376576,0.0
0.1,4.0,7.0,9.0,1.0,4.0,1.3162037301312606,1.277857484045174e-18,0.5669019351971389,20.923124208749496,0.0,-11.509569903444115,0.0
0.1,4.0,7.0,9.0,1.0,4.0,1.742349593559507,0.5591762753434992,0.9445802139965701,77.92208193846814,0.0,15.026828154313357,0.0
0.1,4.0,7.0,9.0,1.0,4.0,3.999485366721082e-18,-0.44885514245004193,1.4533096125336566,-16.843794800331967,0.0,17.82779140334018,0.0
0.1,4.0,7.0,9.0,1.0,6.0,1.275119848043178e-30,1.542574651759672e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,1.0,6.0,-1.7506096526547492e-28,0.2153075273989954,1.0695359970320037,-8.481122664630972,0.0,5.50220012060571,0.0
0.1,4.0,7.0,9.0,1.0,6.0,1.396408533546723,8.30325736611094e-21,0.6750072012396484,24.00262894683754,0.0,-10.462255399767509,0.0
0.1,4.0,7.0,9.0,1.0,6.0,1.741945651361352,0.5514690417366165,0.9504480472747322,64.61699286373877,0.0,13.266604369688254,0.0
0.1,4.0,7.0,9.0,1.0,8.0,6.803072933067559e-31,1.486216368817087e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,1.0,8.0,5.969947364547836e-22,0.22996952237441368,1.0594967288737553,-8.398227953094676,0.0,5.286517661397517,0.0
0.1,4.0,7.0,9.0,1.0,8.0,1.4438226733660748,9.93143562568787e-27,0.7394220109842551,25.784698994797807,0.0,-9.741917370821207,0.0
0.1,4.0,7.0,9.0,1.0,8.0,1.7416572857492383,0.5451865418263121,0.9552106484366742,58.33129522631313,0.0,12.01708090719163,0.0
0.1,4.0,7.0,9.0,1.0,10.0,3.8730328930214827e-31,1.4531573666027112e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,1.0,10.0,-1.2599250926970319e-23,0.24065193207714453,1.0521220171712162,-8.340599630325928,0.0,5.131547658068959,0.0
0.1,4.0,7.0,9.0,1.0,10.0,1.4752114325091898,6.320388282510576e-24,0.7823751229394185,26.949867287085393,0.0,-9.22142646209807,0.0
0.1,4.0,7.0,9.0,1.0,10.0,1.7414458923116618,0.5399722721312826,0.9591496696186419,54.72528197378449,0.0,11.101741903059688,0.0
0.1,4.0,7.0,9.0,1.0,12.0,2.1697594461941206e-31,1.4314292948493108e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,1.0,12.0,-2.6287377605469873e-24,0.24883355495125054,1.0464386035522577,-8.29803962365845,0.0,5.0141217510931835,0.0
0.1,4.0,7.0,9.0,1.0,12.0,1.4975476338252458,2.0248588369207317e-22,0.8131125903687006,27.771995952762815,0.0,-8.829191304781052,0.0
0.1,4.0,7.0,9.0,1.0,12.0,1.741287449603415,0.5355781980290285,0.9624595061408189,52.4042228710514,0.0,10.409105060331658,0.0
0.1,4.0,7.0,9.0,1.0,12.0,1.1090299643662747e-26,-0.959145483511267,1.689970043905047,-29.39398303890997,0.0,29.393044858026318,0.0
0.1,4.0,7.0,9.0,1.0,14.0,1.0708295093194219e-31,1.416060194249751e-20,1.0,-6.999999995555556,0.0,-4.119999868799998,0.0
0.1,4.0,7.0,9.0,1.0,14.0,-5.429159658632202e-25,0.2553238503809403,1.0419080297971528,-8.265250938265673,0.0,4.921764328878619,0.0
0.1,4.0,7.0,9.0,1.0,14.0,1.5142627087467613,2.0980593607743026e-21,0.8362148892070658,28.38339963940772,0.0,-8.523515548230527,0.0
0.1,4.0,7.0,9.0,1.0,14.0,1.7411664496265753,0.5318268138023452,0.965278373829084,50.79178025955937,0.0,9.869648033090314,0.0
0.1,4.0,7.0,9.0,1.0,14.0,-5.090004200556771e-22,-1.0711671897220387,1.7376137382166492,-32.861529814234466,0.0,32.0870449029923,0.0
0.1,4.0,7.0,9.0,3.0,4.0,2.1463672966918533e-30,1.572995894957961e-20,1.0,-6.999999995555555,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,3.0,4.0,-4.840992856308468e-25,0.19353299952028308,1.0842737992824651,-8.612338022080486,0.0,5.828684786511674,0.0
0.1,4.0,7.0,9.0,3.0,4.0,1.0486373045583388,1.098538701426151e-17,0.17526985261646633,9.136415872676482,0.0,-13.657257923092637,0.0
0.1,4.0,7.0,9.0,3.0,4.0,-1.1839927245960188e-21,-0.4488551424500421,1.453309612533657,-16.843794800331974,0.0,17.8277914033402,0.0
0.1,4.0,7.0,9.0,3.0,4.0,1.835091480132672,0.9655427905147046,0.5719434253669351,130.77838679464026,0.0,15.811899420037193,0.0
0.1,4.0,7.0,9.0,3.0,6.0,8.607554562709758e-31,1.4872551004674038e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,3.0,6.0,-1.7445140843807636e-28,0.21530752739899542,1.0695359970320037,-8.481122664630972,0.0,5.502200120605711,0.0
0.1,4.0,7.0,9.0,3.0,6.0,1.1498584598106765,-1.9909871691344588e-22,0.3389127612009095,14.127392116863208,0.0,-13.064652244879229,0.0
0.1,4.0,7.0,9.0,3.0,6.0,4.117645665974703e-24,-0.5902354880449189,1.5225668970214352,-19.787892145266646,0.0,20.89926021274402,0.0
0.1,4.0,7.0,9.0,3.0,6.0,1.8193557951223707,0.9222749976703931,0.6208590023692087,103.7596103932933,0.0,14.368172833262975,0.0
0.1,4.0,7.0,9.0,3.0,8.0,3.966733898714229e-31,1.445738156294834e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,3.0,8.0,5.938294983369003e-22,0.22996952237441376,1.0594967288737556,-8.39822795309468,0.0,5.286517579695935,0.0
0.1,4.0,7.0,9.0,3.0,8.0,1.2221786772829226,-3.9778408983010695e-26,0.4398547302981122,17.177880921706745,0.0,-12.484103547121098,0.0
0.1,4.0,7.0,9.0,3.0,8.0,9.189259246911366e-25,-0.7202329114875207,1.5835773776385147,-22.855497438526545,0.0,23.819581591161644,0.0
0.1,4.0,7.0,9.0,3.0,8.0,1.8071819149591863,0.8862984125396512,0.6590005579207621,89.45159794854027,0.0,13.304760065701924,0.0
0.1,4.0,7.0,9.0,3.0,10.0,1.714679503612261e-31,1.421254231154569e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,3.0,10.0,-1.2589235548917633e-23,0.24065193207714441,1.0521220171712162,-8.340599630325926,0.0,5.131547658068957,0.0
0.1,4.0,7.0,9.0,3.0,10.0,1.2754098715068436,9.626323870160271e-21,0.511998897898869,19.319882135493984,0.0,-11.964450077602546,0.0
0.1,4.0,7.0,9.0,3.0,10.0,1.2101474647066067e-21,-0.8425586738439835,1.638914606982759,-26.057517933274372,0.0,26.642182801535085,0.0
0.1,4.0,7.0,9.0,3.0,10.0,1.797554800304766,0.8558205061878029,0.6898248869007803,80.48623890540475,0.0,12.483907746989736,0.0
0.1,4.0,7.0,9.0,3.0,12.0,4.261229322931386e-32,1.405107417201012e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,3.0,12.0,-2.6233711398087687e-24,0.24883355495125048,1.0464386035522577,-8.29803962365845,0.0,5.0141217952949,0.0
0.1,4.0,7.0,9.0,3.0,12.0,1.3162037301312606,1.2896122892362237e-18,0.5669019351971389,20.923124208749496,0.0,-11.509569903444117,0.0
0.1,4.0,7.0,9.0,3.0,12.0,-3.916447083171145e-18,-0.9591454835112667,1.689970043905046,-29.39398303890995,0.0,29.393043494998597,0.0
0.1,4.0,7.0,9.0,3.0,12.0,1.7898101657872136,0.8296346177982554,0.7153650918981298,74.31145213762426,0.0,11.828951866573988,0.0
0.1,4.0,7.0,9.0,3.0,14.0,-3.9280624855608773e-32,1.393659407159927e-20,1.0,-6.999999995555556,0.0,-4.119999868799997,0.0
0.1,4.0,7.0,9.0,3.0,14.0,-5.417557486868664e-25,0.25532385038094046,1.0419080297971528,-8.265250938265673,0.0,4.9217644195878805,0.0
0.1,4.0,7.0,9.0,3.0,14.0,-1.3351727821600639e-17,-1.0711671897220394,1.7376137382166503,-32.86152981423451,0.0,32.087045283547376,0.0
0.1,4.0,7.0,9.0,3.0,14.0,1.3484890735456938,7.282183176766525e-24,0.6103379753988306,22.173286224754346,0.0,-11.113020729163878,0.0
0.1,4.0,7.0,9.0,3.0,14.0,1.7834909023114323,0.8068800981934747,0.736927145704533,69.79201930504927,0.0,11.293124627257855,0.0
0.1,4.0,7.0,9.0,5.0,4.0,1.2451787844136095e-30,1.48933493666164e-20,1.0,-6.999999995555555,0.0,-4.119999868799995,0.0
0.1,4.0,7.0,9.0,5.0,4.0,-4.827262732253096e-25,0.19353299952028308,1.0842737992824651,-8.61233802208048,0.0,5.828684786511674,0.0
0.1,4.0,7.0,9.0,5.0,4.0,-1.9696131170138494e-25,-0.44885514245004193,1.4533096125336566,-16.843794800331963,0.0,17.82779140334018,0.0
0.1,4.0,7.0,9.0,5.0,6.0,3.7633724356264925e-31,1.4334341122647267e-20,1.0,-6.999999995555553,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,5.0,6.0,-1.7383775900954598e-28,0.21530752739899536,1.0695359970320037,-8.48112266463097,0.0,5.5022000823594075,0.0
0.1,4.0,7.0,9.0,5.0,6.0,1.0254211882489161,6.734285406375415e-25,0.1237594889084841,7.587176263123831,0.0,-13.760253742795262,0.0
0.1,4.0,7.0,9.0,5.0,6.0,6.79961812698872e-25,-0.5902354880449187,1.5225668970214348,-19.78789214526663,0.0,20.89926000305024,0.0
0.1,4.0,7.0,9.0,5.0,6.0,1.9429533875838079,1.21094539298221,0.0536932285744296,73.72490506787085,0.0,12.892798374929958,0.0
0.1,4.0,7.0,9.0,5.0,8.0,7.15035346091065e-32,1.4060920670720216e-20,1.0,-6.999999995555555,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,5.0,8.0,5.911843783019346e-22,0.2299695223744136,1.0594967288737553,-8.398227953094676,0.0,5.286517620546719,0.0
0.1,4.0,7.0,9.0,5.0,8.0,1.0930638721939314,2.0786238738068652e-19,0.2532571070652554,11.51180136324107,0.0,-13.426890993523175,0.0
0.1,4.0,7.0,9.0,5.0,8.0,-9.807030284769121e-18,-0.7202329114875206,1.5835773776385145,-22.855497438526534,0.0,23.81958107940538,0.0
0.1,4.0,7.0,9.0,5.0,8.0,1.9240649271562538,1.1720191964895308,0.231566469111961,89.93173953722163,0.0,12.959853033736968,0.0
0.1,4.0,7.0,9.0,5.0,10.0,-7.174291227870795e-32,1.389879190750818e-20,1.0,-6.999999995555556,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,5.0,10.0,-1.2581365872527148e-23,0.24065193207714453,1.0521220171712162,-8.340599630325928,0.0,5.131547658068959,0.0
0.1,4.0,7.0,9.0,5.0,10.0,1.1498584598106765,-2.2034976826399144e-22,0.3389127612009095,14.12739215516119,0.0,-13.06465224487923,0.0
0.1,4.0,7.0,9.0,5.0,10.0,-4.33567876122527e-18,-0.8425586738439834,1.638914606982759,-26.057517933274376,0.0,26.64218250219811,0.0
0.1,4.0,7.0,9.0,5.0,10.0,1.9034153766950215,1.1279900628120003,0.3336303755028329,90.38847319645886,0.0,12.45543205886446,0.0
0.1,4.0,7.0,9.0,5.0,12.0,-1.5112855968804418e-31,1.3791501422278642e-20,1.0,-6.999999995555556,0.0,-4.119999868799995,0.0
0.1,4.0,7.0,9.0,5.0,12.0,-2.6181346811199117e-24,0.24883355495125045,1.0464386035522577,-8.29803962365845,0.0,5.01412175109318,0.0
0.1,4.0,7.0,9.0,5.0,12.0,1.196045165030683,-2.5197225161451627e-22,0.40394831800280273,16.098855142220703,0.0,-12.71001946347138,0.0
0.1,4.0,7.0,9.0,5.0,12.0,-6.016937946960115e-26,-0.959145483511267,1.689970043905047,-29.39398303890997,0.0,29.393044858026318,0.0
0.1,4.0,7.0,9.0,5.0,12.0,1.8850802504953283,1.0873197632986127,0.40606172124167594,87.52321454172811,0.0,11.946812082899854,0.0
0.1,4.0,7.0,9.0,5.0,14.0,-2.0007877756363008e-31,1.371525257580423e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,5.0,14.0,-5.406136753113327e-25,0.2553238503809403,1.0419080297971528,-8.265250938265673,0.0,4.921764328878619,0.0
0.1,4.0,7.0,9.0,5.0,14.0,1.234086240435221,3.520799421541275e-23,0.4560825539887363,17.662892597751263,0.0,-12.374895152459338,0.0
0.1,4.0,7.0,9.0,5.0,14.0,5.029775112205254e-22,-1.071167189722039,1.7376137382166497,-32.86152981423448,0.0,32.08704490299231,0.0
0.1,4.0,7.0,9.0,5.0,14.0,1.8692528164717046,1.0507459544920583,0.46186236346398857,83.98056210444531,0.0,11.495442997739456,0.0
0.1,4.0,7.0,9.0,7.0,4.0,2.02351666420606e-31,1.4090507877158053e-20,1.0,-6.9999999955555525,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,7.0,4.0,-4.813737712033082e-25,0.19353299952028308,1.0842737992824651,-8.61233802208048,0.0,5.828684786511674,0.0
0.1,4.0,7.0,9.0,7.0,4.0,1.1662803612713318e-23,-0.44885514245004204,1.453309612533657,-16.843794800331974,0.0,17.82779172227095,0.0
0.1,4.0,7.0,9.0,7.0,6.0,-1.7849237546332185e-31,1.3810852268636135e-20,1.0,-6.999999995555553,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,7.0,6.0,-1.7322540958372805e-28,0.21530752739899545,1.0695359970320037,-8.48112266463097,0.0,5.502200197098316,0.0
0.1,4.0,7.0,9.0,7.0,6.0,-1.1014123921438804e-22,-0.5902354880449187,1.5225668970214348,-19.78789214526663,0.0,20.89926000305024,0.0
0.1,4.0,7.0,9.0,7.0,8.0,-2.953277212373131e-31,1.3672651915977083e-20,1.0,-6.999999995555555,0.0,-4.1199998687999955,0.0
0.1,4.0,7.0,9.0,7.0,8.0,5.886996052900077e-22,0.22996952237441362,1.0594967288737553,-8.398227953094676,0.0,5.286517702248309,0.0
0.1,4.0,7.0,9.0,7.0,8.0,1.0159071142196858,7.72094298385561e-26,0.09694114336810145,6.791202464792756,0.0,-13.799151377196772,0.0
0.1,4.0,7.0,9.0,7.0,8.0,1.825306163701111e-18,-0.7202329114875206,1.5835773776385145,-22.855497438526534,0.0,23.81958107940538,0.0
0.1,4.0,7.0,9.0,7.0,10.0,-3.423818197052486e-31,1.3590248742751595e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,7.0,10.0,-1.2573407843715278e-23,0.2406519320771445,1.0521220171712162,-8.340599630325928,0.0,5.131547658068959,0.0
0.1,4.0,7.0,9.0,7.0,10.0,1.0650292175238611,3.578652224187995e-22,0.20599893607435849,10.06963289963785,0.0,-13.577452367118909,0.0
0.1,4.0,7.0,9.0,7.0,12.0,-3.642889907040092e-31,1.3535531431855745e-20,1.0,-6.999999995555556,0.0,-4.119999868799996,0.0
0.1,4.0,7.0,9.0,7.0,12.0,-2.6128019814006176e-24,0.24883355495125045,1.0464386035522577,-8.29803962365845,0.0,5.01412175109318,0.0
0.1,4.0,7.0,9.0,7.0,12.0,1.1105140853266475,1.2075297870717737e-25,0.2806091053364863,12.347921872015068,0.0,-13.323925373764881,0.0
0.1,4.0,7.0,9.0,7.0,12.0,2.853439267372856e-24,-0.9591454835112667,1.689970043905046,-29.39398303890995,0.0,29.393043494998597,0.0
0.1,4.0,7.0,9.0,7.0,14.0,-3.753180429407123e-31,1.3496550646463379e-20,1.0,-6.999999995555556,0.0,-4.119999868799997,0.0
