a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.1,4.5,3.0,9.0,3.0,12.0,-1.3737028514222339e-27,1.0138680906746745e-18,1.0,-6.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,3.0,12.0,2.9778815857799175,2.3835978647442277,1.935737058512263,726.3217315502158,0.0,56.43862320556008,0.0,True
0.1,4.5,3.0,9.0,5.0,8.0,8.164683812823959e-20,0.22996952237441434,1.0594967288737558,-9.559896902136945,0.0,5.28651735988792,0.0,True
0.1,4.5,3.0,9.0,5.0,8.0,1.0309930859798497,-7.678821355227905e-24,0.13635577103766883,9.029855505223725,0.0,-19.17090238187129,0.0,True
0.1,4.5,3.0,9.0,5.0,8.0,7.776274855409862e-21,-0.7202329114875206,1.5835773776385145,-25.7470789845639,0.0,23.81958180116228,0.0,True
0.1,4.5,3.0,9.0,5.0,8.0,-5.688890832858737e-28,8.015813441156858e-22,1.0,-8.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,5.0,10.0,-1.0137187642782953e-23,0.24065193207714458,1.0521220171712165,-9.490416254572025,0.0,5.131547335279803,0.0,True
0.1,4.5,3.0,9.0,5.0,10.0,1.0838594224983877,-1.4769375672310015e-20,0.2364116889699499,12.495322593648984,0.0,-19.48928041913583,0.0,True
0.1,4.5,3.0,9.0,5.0,10.0,-9.460909369858692e-28,4.2050700713905546e-23,1.0,-8.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,5.0,12.0,-1.2804223219771836e-26,0.2488335549512504,1.0464386035522577,-9.438892801278854,0.0,5.014121549237497,0.0,True
0.1,4.5,3.0,9.0,5.0,12.0,1.1303077758925109,-2.7174285193505237e-18,0.30796901303500135,14.992717512646424,0.0,-19.74033044231421,0.0,True
0.1,4.5,3.0,9.0,5.0,12.0,5.058496599019874e-27,-0.959145483511267,1.689970043905047,-32.93075223597049,0.0,29.393044650421825,0.0,True
0.1,4.5,3.0,9.0,5.0,12.0,-6.848143267269046e-32,1.9065024128611465e-21,1.0,-8.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,5.0,5.0,1.0,8.0,1.1463090732604107e-27,1.1923327214232965e-18,1.0,-6.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,1.0,8.0,-1.398608102012334e-23,0.49386061342077137,1.1524364409302128,-10.641783930455588,0.0,9.992917437154183,0.0,True
0.1,4.5,5.0,5.0,1.0,8.0,1.162418505509242,-3.463131634771925e-18,0.40884265789672647,15.078583671242702,0.0,-20.18885657982919,0.0,True
0.1,4.5,5.0,5.0,1.0,10.0,4.835209866464456e-28,5.889245301580657e-19,1.0,-6.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,1.0,10.0,-3.2943383604663108e-25,0.5123140996718911,1.1312328683613102,-10.554751289245665,0.0,9.690659669688154,0.0,True
0.1,4.5,5.0,5.0,1.0,10.0,1.2111376759899195,7.683544839127114e-20,0.4866009354292078,17.114301538260033,0.0,-20.517196298880343,0.0,True
0.1,4.5,5.0,5.0,1.0,12.0,2.6076605149692216e-28,3.672739466949152e-19,1.0,-6.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,1.0,12.0,2.5373921627199896e-17,0.5259785668241679,1.115272271982669,-10.495115286152432,0.0,9.472038170147396,0.0,True
0.1,4.5,5.0,5.0,1.0,12.0,1.2486949094553719,-8.137734481522534e-24,0.5452219650709036,18.62884467802033,0.0,-20.755213058884706,0.0,True
0.1,4.5,5.0,5.0,3.0,8.0,1.0845340036257151e-28,2.608422457895481e-19,1.0,-8.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,3.0,8.0,-3.212626570181708e-24,0.49386061342077137,1.1524364409302128,-13.29800343122338,0.0,9.992917437154183,0.0,True
