a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.05,4.5,5.0,5.0,1.0,10.0,1.21215294683065,1.6231303910001336e-20,0.48573983172142,16.975826799418027,0.0,-20.53577546348107,0.0,True
0.05,4.5,5.0,5.0,1.0,12.0,7.097102400728004e-29,3.667467030649436e-19,1.0,-6.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,1.0,12.0,2.6922689111210495e-17,0.5259785668241681,1.115272271982669,-10.495115286152437,0.0,9.472038170147407,0.0,True
0.05,4.5,5.0,5.0,1.0,12.0,1.2500723538569,-5.831267515113497e-26,0.5442180737857785,18.464335631884687,0.0,-20.780816646606866,0.0,True
0.05,4.5,5.0,5.0,3.0,8.0,2.698917575747851e-29,2.6086494801995357e-19,1.0,-8.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,3.0,8.0,-1.5526313004905641e-24,0.49386061342077126,1.1524364409302128,-13.298003431223378,0.0,9.99291743715418,0.0,True
0.05,4.5,5.0,5.0,3.0,8.0,1.070060894462719,7.597717826005034e-25,0.2127916564723814,11.635238957099496,0.0,-19.59202591415007,0.0,True
0.05,4.5,5.0,5.0,3.0,8.0,3.3999384997916887e-22,-1.6079653733253536,2.61597040113334,-83.08406607112006,0.0,63.45010907141911,0.0,True
0.05,4.5,5.0,5.0,3.0,10.0,1.2378222586475194e-29,1.5830578039395869e-19,1.0,-8.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,3.0,10.0,-3.3930534559172736e-26,0.5123140996718911,1.1312328683613102,-13.114126894167581,0.0,9.690659669688154,0.0,True
0.05,4.5,5.0,5.0,3.0,10.0,1.126746580473038,-6.1113943405266405e-21,0.3017431788657735,14.70804795709326,0.0,-20.091668731194844,0.0,True
0.05,4.5,5.0,5.0,3.0,10.0,-4.271329654263688e-23,-1.8669753268093443,2.7427984354574293,-98.38568776560862,0.0,71.10818015406726,0.0,True
